"game_id","season","national_tv_broadcaster","game_date","attendance","game_time"
"10500001",2005,NULL,"2005-10-10 00:00:00",12106,NULL
"10500002",2005,"NBA TV","2005-10-11 00:00:00",13895,NULL
"10500003",2005,NULL,"2005-10-11 00:00:00",10909,NULL
"10500005",2005,NULL,"2005-10-11 00:00:00",17317,NULL
"10500007",2005,NULL,"2005-10-11 00:00:00",8770,NULL
"10500008",2005,NULL,"2005-10-11 00:00:00",0,NULL
"10500009",2005,NULL,"2005-10-12 00:00:00",12285,NULL
"10500010",2005,NULL,"2005-10-12 00:00:00",0,NULL
"10500011",2005,NULL,"2005-10-12 00:00:00",10081,NULL
"10500013",2005,NULL,"2005-10-12 00:00:00",14585,NULL
"10500016",2005,NULL,"2005-10-12 00:00:00",9644,NULL
"10500017",2005,NULL,"2005-10-12 00:00:00",9535,NULL
"10500018",2005,NULL,"2005-10-13 00:00:00",11390,NULL
"10500019",2005,NULL,"2005-10-13 00:00:00",9571,NULL
"10500020",2005,NULL,"2005-10-13 00:00:00",9127,NULL
"10500021",2005,NULL,"2005-10-13 00:00:00",17653,NULL
"10500023",2005,NULL,"2005-10-14 00:00:00",11089,NULL
"10500025",2005,NULL,"2005-10-14 00:00:00",8868,NULL
"10500027",2005,NULL,"2005-10-14 00:00:00",10635,NULL
"10500029",2005,NULL,"2005-10-15 00:00:00",15320,NULL
"10500030",2005,NULL,"2005-10-15 00:00:00",11243,NULL
"10500032",2005,NULL,"2005-10-15 00:00:00",16406,NULL
"10500034",2005,NULL,"2005-10-15 00:00:00",19600,NULL
"10500035",2005,NULL,"2005-10-15 00:00:00",17328,NULL
"10500036",2005,NULL,"2005-10-15 00:00:00",9873,NULL
"10500037",2005,NULL,"2005-10-15 00:00:00",18797,NULL
"10500039",2005,NULL,"2005-10-16 00:00:00",15541,NULL
"10500040",2005,NULL,"2005-10-16 00:00:00",16025,NULL
"10500041",2005,NULL,"2005-10-16 00:00:00",17317,NULL
"10500042",2005,NULL,"2005-10-17 00:00:00",15496,NULL
"10500043",2005,NULL,"2005-10-17 00:00:00",12869,NULL
"10500045",2005,NULL,"2005-10-17 00:00:00",NULL,NULL
"10500046",2005,NULL,"2005-10-18 00:00:00",11725,NULL
"10500048",2005,NULL,"2005-10-18 00:00:00",17317,NULL
"10500050",2005,NULL,"2005-10-18 00:00:00",15914,NULL
"10500051",2005,NULL,"2005-10-18 00:00:00",19600,NULL
"10500052",2005,NULL,"2005-10-18 00:00:00",16452,NULL
"10500053",2005,NULL,"2005-10-18 00:00:00",NULL,NULL
"10500054",2005,NULL,"2005-10-19 00:00:00",13942,NULL
"10500055",2005,NULL,"2005-10-19 00:00:00",14881,NULL
"10500058",2005,NULL,"2005-10-19 00:00:00",12679,NULL
"10500061",2005,NULL,"2005-10-20 00:00:00",0,NULL
"10500062",2005,NULL,"2005-10-20 00:00:00",NULL,NULL
"10500063",2005,NULL,"2005-10-20 00:00:00",5682,NULL
"10500064",2005,NULL,"2005-10-20 00:00:00",NULL,NULL
"10500065",2005,NULL,"2005-10-20 00:00:00",NULL,NULL
"10500066",2005,NULL,"2005-10-20 00:00:00",15047,NULL
"10500067",2005,NULL,"2005-10-21 00:00:00",0,NULL
"10500068",2005,NULL,"2005-10-21 00:00:00",13298,NULL
"10500069",2005,NULL,"2005-10-21 00:00:00",17445,NULL
"10500070",2005,NULL,"2005-10-21 00:00:00",13528,NULL
"10500071",2005,NULL,"2005-10-21 00:00:00",18166,NULL
"10500072",2005,NULL,"2005-10-21 00:00:00",19697,NULL
"10500074",2005,NULL,"2005-10-22 00:00:00",12617,NULL
"10500075",2005,NULL,"2005-10-22 00:00:00",12685,NULL
"10500076",2005,NULL,"2005-10-22 00:00:00",17613,NULL
"10500077",2005,NULL,"2005-10-22 00:00:00",7859,NULL
"10500078",2005,NULL,"2005-10-22 00:00:00",22076,NULL
"10500079",2005,NULL,"2005-10-22 00:00:00",12895,NULL
"10500080",2005,NULL,"2005-10-22 00:00:00",18797,NULL
"10500081",2005,NULL,"2005-10-22 00:00:00",15637,NULL
"10500082",2005,NULL,"2005-10-23 00:00:00",NULL,NULL
"10500083",2005,NULL,"2005-10-23 00:00:00",18905,NULL
"10500084",2005,NULL,"2005-10-23 00:00:00",NULL,NULL
"10500085",2005,NULL,"2005-10-23 00:00:00",NULL,NULL
"10500086",2005,NULL,"2005-10-23 00:00:00",10845,NULL
"10500087",2005,NULL,"2005-10-24 00:00:00",NULL,NULL
"10500088",2005,NULL,"2005-10-24 00:00:00",NULL,NULL
"10500089",2005,NULL,"2005-10-24 00:00:00",10128,NULL
"10500090",2005,NULL,"2005-10-23 00:00:00",14475,NULL
"10500091",2005,NULL,"2005-10-24 00:00:00",NULL,NULL
"10500092",2005,NULL,"2005-10-25 00:00:00",14753,NULL
"10500093",2005,NULL,"2005-10-25 00:00:00",8887,NULL
"10500094",2005,NULL,"2005-10-25 00:00:00",16732,NULL
"10500096",2005,NULL,"2005-10-25 00:00:00",18744,NULL
"10500097",2005,NULL,"2005-10-25 00:00:00",15604,NULL
"10500099",2005,NULL,"2005-10-26 00:00:00",11664,NULL
"10500100",2005,NULL,"2005-10-26 00:00:00",9837,NULL
"10500101",2005,NULL,"2005-10-26 00:00:00",NULL,NULL
"10500102",2005,NULL,"2005-10-26 00:00:00",17458,NULL
"10500103",2005,NULL,"2005-10-26 00:00:00",11732,NULL
"10500105",2005,NULL,"2005-10-26 00:00:00",9583,NULL
"10500106",2005,"TNT","2005-10-27 00:00:00",17524,NULL
"10500113",2005,NULL,"2005-10-28 00:00:00",NULL,NULL
"10500114",2005,NULL,"2005-10-28 00:00:00",13099,NULL
"10500116",2005,NULL,"2005-10-28 00:00:00",15389,NULL
"10500117",2005,NULL,"2005-10-28 00:00:00",NULL,NULL
"10500119",2005,"ESPN","2005-10-28 00:00:00",NULL,NULL
"10500120",2005,NULL,"2005-10-10 00:00:00",19600,NULL
"10500121",2005,NULL,"2005-10-28 00:00:00",NULL,NULL
"10600007",2006,NULL,"2006-10-09 00:00:00",NULL,NULL
"10600008",2006,NULL,"2006-10-10 00:00:00",NULL,NULL
"10600009",2006,NULL,"2006-10-10 00:00:00",17784,NULL
"10600010",2006,NULL,"2006-10-10 00:00:00",NULL,NULL
"10600012",2006,NULL,"2006-10-10 00:00:00",NULL,NULL
"10600013",2006,NULL,"2006-10-10 00:00:00",NULL,NULL
"10600014",2006,"NBA TV","2006-10-10 00:00:00",NULL,NULL
"10600015",2006,"ESPN2","2006-10-10 00:00:00",NULL,NULL
"10600018",2006,NULL,"2006-10-11 00:00:00",NULL,NULL
"10600019",2006,NULL,"2006-10-11 00:00:00",NULL,NULL
"10600020",2006,NULL,"2006-10-11 00:00:00",NULL,NULL
"10600021",2006,NULL,"2006-10-11 00:00:00",NULL,NULL
"10600022",2006,NULL,"2006-10-11 00:00:00",NULL,NULL
"10600027",2006,NULL,"2006-10-13 00:00:00",0,NULL
"10600028",2006,NULL,"2006-10-13 00:00:00",NULL,NULL
"10600029",2006,NULL,"2006-10-13 00:00:00",NULL,NULL
"10600031",2006,NULL,"2006-10-13 00:00:00",NULL,NULL
"10600033",2006,NULL,"2006-10-14 00:00:00",49664,NULL
"10600035",2006,NULL,"2006-10-14 00:00:00",NULL,NULL
"10600036",2006,NULL,"2006-10-14 00:00:00",36608,NULL
"10600037",2006,NULL,"2006-10-14 00:00:00",NULL,NULL
"10600038",2006,NULL,"2006-10-14 00:00:00",17124,NULL
"10600039",2006,NULL,"2006-10-14 00:00:00",64512,NULL
"10600040",2006,NULL,"2006-10-14 00:00:00",NULL,NULL
"10600041",2006,NULL,"2006-10-15 00:00:00",NULL,NULL
"10600042",2006,NULL,"2006-10-15 00:00:00",NULL,NULL
"10600043",2006,NULL,"2006-10-15 00:00:00",NULL,NULL
"10600044",2006,NULL,"2006-10-16 00:00:00",0,NULL
"10600045",2006,NULL,"2006-10-16 00:00:00",38912,NULL
"10600046",2006,NULL,"2006-10-16 00:00:00",15360,NULL
"10600047",2006,NULL,"2006-10-16 00:00:00",18944,NULL
"10600048",2006,NULL,"2006-10-17 00:00:00",0,NULL
"10600049",2006,NULL,"2006-10-17 00:00:00",NULL,NULL
"10600051",2006,NULL,"2006-10-17 00:00:00",62976,NULL
"10600052",2006,"NBA TV","2006-10-17 00:00:00",NULL,NULL
"10600053",2006,NULL,"2006-10-17 00:00:00",44800,NULL
"10600054",2006,NULL,"2006-10-17 00:00:00",NULL,NULL
"10600055",2006,NULL,"2006-10-17 00:00:00",36864,NULL
"10600056",2006,NULL,"2006-10-17 00:00:00",60416,NULL
"10600057",2006,NULL,"2006-10-18 00:00:00",NULL,NULL
"10600059",2006,NULL,"2006-10-18 00:00:00",14848,NULL
"10600060",2006,NULL,"2006-10-18 00:00:00",NULL,NULL
"10600061",2006,NULL,"2006-10-18 00:00:00",53504,NULL
"10600062",2006,NULL,"2006-10-19 00:00:00",NULL,NULL
"10600064",2006,NULL,"2006-10-19 00:00:00",NULL,NULL
"10600065",2006,NULL,"2006-10-19 00:00:00",41216,NULL
"10600066",2006,NULL,"2006-10-19 00:00:00",24576,NULL
"10600067",2006,NULL,"2006-10-19 00:00:00",46848,NULL
"10600068",2006,NULL,"2006-10-19 00:00:00",62976,NULL
"10600069",2006,"TNT","2006-10-19 00:00:00",60416,NULL
"10600071",2006,NULL,"2006-10-20 00:00:00",NULL,NULL
"10600072",2006,NULL,"2006-10-20 00:00:00",41472,NULL
"10600073",2006,"NBA TV","2006-10-20 00:00:00",42240,NULL
"10600074",2006,NULL,"2006-10-20 00:00:00",34048,NULL
"10600075",2006,NULL,"2006-10-20 00:00:00",NULL,NULL
"10600077",2006,NULL,"2006-10-20 00:00:00",60672,NULL
"10600078",2006,NULL,"2006-10-21 00:00:00",54528,NULL
"10600079",2006,NULL,"2006-10-21 00:00:00",27904,NULL
"10600080",2006,NULL,"2006-10-21 00:00:00",22784,NULL
"10600081",2006,NULL,"2006-10-21 00:00:00",7168,NULL
"10600082",2006,NULL,"2006-10-21 00:00:00",10235,NULL
"10600083",2006,NULL,"2006-10-21 00:00:00",47872,NULL
"10600084",2006,NULL,"2006-10-21 00:00:00",17408,NULL
"10600085",2006,NULL,"2006-10-21 00:00:00",14089,NULL
"10600086",2006,NULL,"2006-10-22 00:00:00",NULL,NULL
"10600087",2006,NULL,"2006-10-22 00:00:00",NULL,NULL
"10600088",2006,NULL,"2006-10-22 00:00:00",49664,NULL
"10600090",2006,NULL,"2006-10-22 00:00:00",256,NULL
"10600091",2006,NULL,"2006-10-23 00:00:00",45312,NULL
"10600095",2006,NULL,"2006-10-24 00:00:00",13521,NULL
"10600096",2006,NULL,"2006-10-24 00:00:00",14848,NULL
"10600097",2006,NULL,"2006-10-24 00:00:00",42240,NULL
"10600098",2006,NULL,"2006-10-24 00:00:00",30720,NULL
"10600099",2006,"NBA TV","2006-10-24 00:00:00",55808,NULL
"10600100",2006,NULL,"2006-10-24 00:00:00",2816,NULL
"10600101",2006,NULL,"2006-10-24 00:00:00",56576,NULL
"10600102",2006,NULL,"2006-10-24 00:00:00",22528,NULL
"10600103",2006,NULL,"2006-10-25 00:00:00",49664,NULL
"10600104",2006,NULL,"2006-10-25 00:00:00",16896,NULL
"10600105",2006,NULL,"2006-10-25 00:00:00",28416,NULL
"10600106",2006,NULL,"2006-10-25 00:00:00",6144,NULL
"10600107",2006,NULL,"2006-10-25 00:00:00",23296,NULL
"10600108",2006,NULL,"2006-10-25 00:00:00",32512,NULL
"10600109",2006,NULL,"2006-10-25 00:00:00",25344,NULL
"10600110",2006,"ESPN","2006-10-25 00:00:00",36864,NULL
"10600111",2006,NULL,"2006-10-26 00:00:00",NULL,NULL
"10600112",2006,NULL,"2006-10-26 00:00:00",NULL,NULL
"10600113",2006,NULL,"2006-10-26 00:00:00",NULL,NULL
"10600114",2006,"TNT","2006-10-26 00:00:00",NULL,NULL
"10600115",2006,NULL,"2006-10-26 00:00:00",NULL,NULL
"10600116",2006,NULL,"2006-10-27 00:00:00",NULL,NULL
"10600117",2006,NULL,"2006-10-27 00:00:00",42240,NULL
"10600118",2006,NULL,"2006-10-27 00:00:00",59392,NULL
"10600119",2006,NULL,"2006-10-27 00:00:00",64768,NULL
"10600120",2006,"ESPN","2006-10-27 00:00:00",36352,NULL
"10600121",2006,NULL,"2006-10-27 00:00:00",37888,NULL
"10600122",2006,NULL,"2006-10-27 00:00:00",0,NULL
"10700001",2007,NULL,"2007-10-06 00:00:00",11118,NULL
"10700005",2007,NULL,"2007-10-08 00:00:00",14922,NULL
"10700006",2007,NULL,"2007-10-08 00:00:00",16205,NULL
"10700007",2007,NULL,"2007-10-09 00:00:00",0,NULL
"10700008",2007,NULL,"2007-10-09 00:00:00",6118,NULL
"10700009",2007,NULL,"2007-10-09 00:00:00",6324,NULL
"10700011",2007,NULL,"2007-10-09 00:00:00",13284,NULL
"10700012",2007,NULL,"2007-10-09 00:00:00",8063,NULL
"10700013",2007,NULL,"2007-10-09 00:00:00",19775,NULL
"10700015",2007,NULL,"2007-10-10 00:00:00",14211,NULL
"10700016",2007,NULL,"2007-10-10 00:00:00",9209,NULL
"10700017",2007,NULL,"2007-10-10 00:00:00",18707,NULL
"10700018",2007,NULL,"2007-10-10 00:00:00",12933,NULL
"10700019",2007,NULL,"2007-10-10 00:00:00",19600,NULL
"10700020",2007,"ESPN2","2007-10-10 00:00:00",18689,NULL
"10700023",2007,NULL,"2007-10-11 00:00:00",8323,NULL
"10700024",2007,NULL,"2007-10-11 00:00:00",15952,NULL
"10700025",2007,NULL,"2007-10-11 00:00:00",14098,NULL
"10700026",2007,NULL,"2007-10-11 00:00:00",10300,NULL
"10700029",2007,NULL,"2007-10-12 00:00:00",8154,NULL
"10700030",2007,NULL,"2007-10-12 00:00:00",15112,NULL
"10700031",2007,NULL,"2007-10-12 00:00:00",2345,NULL
"10700032",2007,NULL,"2007-10-12 00:00:00",15878,NULL
"10700033",2007,NULL,"2007-10-12 00:00:00",15557,NULL
"10700034",2007,NULL,"2007-10-12 00:00:00",19530,NULL
"10700035",2007,NULL,"2007-10-13 00:00:00",6375,NULL
"10700037",2007,NULL,"2007-10-13 00:00:00",10796,NULL
"10700038",2007,NULL,"2007-10-13 00:00:00",18422,NULL
"10700039",2007,NULL,"2007-10-13 00:00:00",13486,NULL
"10700041",2007,NULL,"2007-10-14 00:00:00",7533,NULL
"10700042",2007,NULL,"2007-10-14 00:00:00",8719,NULL
"10700043",2007,NULL,"2007-10-14 00:00:00",16182,NULL
"10700044",2007,NULL,"2007-10-14 00:00:00",14284,NULL
"10700047",2007,NULL,"2007-10-15 00:00:00",7736,NULL
"10700048",2007,NULL,"2007-10-15 00:00:00",18422,NULL
"10700050",2007,NULL,"2007-10-16 00:00:00",8055,NULL
"10700051",2007,NULL,"2007-10-16 00:00:00",17813,NULL
"10700052",2007,NULL,"2007-10-16 00:00:00",6349,NULL
"10700054",2007,NULL,"2007-10-17 00:00:00",11733,NULL
"10700055",2007,NULL,"2007-10-17 00:00:00",10123,NULL
"10700056",2007,NULL,"2007-10-17 00:00:00",18231,NULL
"10700058",2007,NULL,"2007-10-17 00:00:00",17506,NULL
"10700059",2007,"ESPN2","2007-10-17 00:00:00",13708,NULL
"10700060",2007,NULL,"2007-10-18 00:00:00",0,NULL
"10700061",2007,NULL,"2007-10-18 00:00:00",7507,NULL
"10700062",2007,"TNT","2007-10-18 00:00:00",6016,NULL
"10700063",2007,NULL,"2007-10-18 00:00:00",10010,NULL
"10700064",2007,NULL,"2007-10-18 00:00:00",12539,NULL
"10700066",2007,NULL,"2007-10-18 00:00:00",11819,NULL
"10700068",2007,NULL,"2007-10-19 00:00:00",14047,NULL
"10700069",2007,NULL,"2007-10-19 00:00:00",12205,NULL
"10700070",2007,NULL,"2007-10-19 00:00:00",13803,NULL
"10700072",2007,NULL,"2007-10-19 00:00:00",0,NULL
"10700073",2007,NULL,"2007-10-19 00:00:00",5375,NULL
"10700074",2007,NULL,"2007-10-19 00:00:00",19797,NULL
"10700075",2007,"ESPN2","2007-10-20 00:00:00",11572,NULL
"10700076",2007,NULL,"2007-10-20 00:00:00",0,NULL
"10700077",2007,NULL,"2007-10-20 00:00:00",10415,NULL
"10700078",2007,NULL,"2007-10-20 00:00:00",10854,NULL
"10700079",2007,NULL,"2007-10-20 00:00:00",9341,NULL
"10700080",2007,NULL,"2007-10-20 00:00:00",21328,NULL
"10700081",2007,NULL,"2007-10-20 00:00:00",14619,NULL
"10700082",2007,NULL,"2007-10-20 00:00:00",18452,NULL
"10700083",2007,NULL,"2007-10-20 00:00:00",14252,NULL
"10700084",2007,NULL,"2007-10-21 00:00:00",0,NULL
"10700085",2007,NULL,"2007-10-21 00:00:00",13099,NULL
"10700088",2007,NULL,"2007-10-22 00:00:00",7660,NULL
"10700089",2007,NULL,"2007-10-22 00:00:00",16544,NULL
"10700090",2007,NULL,"2007-10-23 00:00:00",8050,NULL
"10700091",2007,NULL,"2007-10-23 00:00:00",11104,NULL
"10700092",2007,"NBA TV","2007-10-23 00:00:00",12514,NULL
"10700093",2007,NULL,"2007-10-23 00:00:00",9861,NULL
"10700095",2007,NULL,"2007-10-23 00:00:00",19600,NULL
"10700096",2007,NULL,"2007-10-23 00:00:00",10626,NULL
"10700097",2007,NULL,"2007-10-23 00:00:00",19616,NULL
"10700098",2007,NULL,"2007-10-24 00:00:00",9879,NULL
"10700099",2007,NULL,"2007-10-24 00:00:00",6045,NULL
"10700100",2007,NULL,"2007-10-24 00:00:00",11342,NULL
"10700101",2007,NULL,"2007-10-24 00:00:00",13774,NULL
"10700102",2007,NULL,"2007-10-24 00:00:00",15783,NULL
"10700103",2007,NULL,"2007-10-24 00:00:00",10461,NULL
"10700104",2007,NULL,"2007-10-25 00:00:00",15830,NULL
"10700105",2007,NULL,"2007-10-25 00:00:00",14825,NULL
"10700106",2007,"TNT","2007-10-25 00:00:00",18422,NULL
"10700108",2007,NULL,"2007-10-25 00:00:00",8084,NULL
"10700109",2007,NULL,"2007-10-25 00:00:00",19404,NULL
"10800001",2008,NULL,"2008-10-05 00:00:00",13253,NULL
"10800002",2008,NULL,"2008-10-05 00:00:00",14691,NULL
"10800003",2008,NULL,"2008-10-06 00:00:00",13311,NULL
"10800004",2008,NULL,"2008-10-06 00:00:00",9873,NULL
"10800007",2008,"NBA TV","2008-10-07 00:00:00",12215,NULL
"10800008",2008,NULL,"2008-10-07 00:00:00",19616,NULL
"10800009",2008,NULL,"2008-10-07 00:00:00",10400,NULL
"10800010",2008,NULL,"2008-10-08 00:00:00",15274,NULL
"10800011",2008,"NBA TV","2008-10-08 00:00:00",9074,NULL
"10800012",2008,NULL,"2008-10-08 00:00:00",13617,NULL
"10800013",2008,NULL,"2008-10-08 00:00:00",7439,NULL
"10800014",2008,NULL,"2008-10-08 00:00:00",7176,NULL
"10800015",2008,NULL,"2008-10-08 00:00:00",3817,NULL
"10800016",2008,NULL,"2008-10-08 00:00:00",18422,NULL
"10800017",2008,NULL,"2008-10-08 00:00:00",17847,NULL
"10800018",2008,NULL,"2008-10-08 00:00:00",13704,NULL
"10800019",2008,NULL,"2008-10-09 00:00:00",18761,NULL
"10800020",2008,NULL,"2008-10-09 00:00:00",9557,NULL
"10800021",2008,NULL,"2008-10-09 00:00:00",16440,NULL
"10800022",2008,NULL,"2008-10-09 00:00:00",12642,NULL
"10800024",2008,NULL,"2008-10-10 00:00:00",8710,NULL
"10800025",2008,NULL,"2008-10-10 00:00:00",11124,NULL
"10800027",2008,NULL,"2008-10-10 00:00:00",9105,NULL
"10800028",2008,NULL,"2008-10-10 00:00:00",7763,NULL
"10800029",2008,NULL,"2008-10-10 00:00:00",9535,NULL
"10800030",2008,NULL,"2008-10-10 00:00:00",9004,NULL
"10800031",2008,NULL,"2008-10-10 00:00:00",12457,NULL
"10800032",2008,NULL,"2008-10-10 00:00:00",9444,NULL
"10800033",2008,NULL,"2008-10-10 00:00:00",4289,NULL
"10800034",2008,NULL,"2008-10-10 00:00:00",18047,NULL
"10800035",2008,"TNT","2008-10-11 00:00:00",16236,NULL
"10800036",2008,NULL,"2008-10-11 00:00:00",9393,NULL
"10800037",2008,NULL,"2008-10-11 00:00:00",11122,NULL
"10800038",2008,NULL,"2008-10-11 00:00:00",13723,NULL
"10800039",2008,NULL,"2008-10-12 00:00:00",14427,NULL
"10800040",2008,NULL,"2008-10-12 00:00:00",19980,NULL
"10800042",2008,"NBA TV","2008-10-12 00:00:00",18689,NULL
"10800043",2008,NULL,"2008-10-13 00:00:00",8816,NULL
"10800044",2008,NULL,"2008-10-13 00:00:00",7793,NULL
"10800049",2008,NULL,"2008-10-14 00:00:00",14947,NULL
"10800050",2008,"NBA TV","2008-10-14 00:00:00",8221,NULL
"10800051",2008,NULL,"2008-10-14 00:00:00",17481,NULL
"10800052",2008,"NBA TV","2008-10-14 00:00:00",14031,NULL
"10800053",2008,NULL,"2008-10-15 00:00:00",9247,NULL
"10800054",2008,NULL,"2008-10-15 00:00:00",9179,NULL
"10800055",2008,NULL,"2008-10-15 00:00:00",8020,NULL
"10800056",2008,NULL,"2008-10-15 00:00:00",9960,NULL
"10800057",2008,NULL,"2008-10-15 00:00:00",4028,NULL
"10800059",2008,NULL,"2008-10-16 00:00:00",19077,NULL
"10800061",2008,NULL,"2008-10-16 00:00:00",18410,NULL
"10800063",2008,"NBA TV","2008-10-16 00:00:00",15510,NULL
"10800064",2008,NULL,"2008-10-17 00:00:00",10422,NULL
"10800067",2008,NULL,"2008-10-17 00:00:00",12503,NULL
"10800070",2008,"ESPN2","2008-10-17 00:00:00",15328,NULL
"10800071",2008,NULL,"2008-10-18 00:00:00",0,NULL
"10800072",2008,NULL,"2008-10-18 00:00:00",8114,NULL
"10800073",2008,NULL,"2008-10-18 00:00:00",12110,NULL
"10800076",2008,NULL,"2008-10-18 00:00:00",17771,NULL
"10800078",2008,NULL,"2008-10-18 00:00:00",20429,NULL
"10800079",2008,NULL,"2008-10-19 00:00:00",18624,NULL
"10800083",2008,NULL,"2008-10-20 00:00:00",9373,NULL
"10800084",2008,NULL,"2008-10-20 00:00:00",18422,NULL
"10800085",2008,NULL,"2008-10-20 00:00:00",8632,NULL
"10800086",2008,NULL,"2008-10-20 00:00:00",11714,NULL
"10800088",2008,NULL,"2008-10-21 00:00:00",17534,NULL
"10800089",2008,NULL,"2008-10-21 00:00:00",12684,NULL
"10800090",2008,NULL,"2008-10-21 00:00:00",9829,NULL
"10800091",2008,NULL,"2008-10-21 00:00:00",17670,NULL
"10800092",2008,NULL,"2008-10-21 00:00:00",11041,NULL
"10800093",2008,"NBA TV","2008-10-21 00:00:00",20071,NULL
"10800095",2008,NULL,"2008-10-21 00:00:00",11378,NULL
"10800096",2008,NULL,"2008-10-22 00:00:00",15610,NULL
"10800097",2008,NULL,"2008-10-22 00:00:00",8852,NULL
"10800098",2008,NULL,"2008-10-22 00:00:00",9579,NULL
"10800099",2008,NULL,"2008-10-22 00:00:00",17810,NULL
"10800101",2008,NULL,"2008-10-22 00:00:00",10882,NULL
"10800102",2008,NULL,"2008-10-23 00:00:00",8850,NULL
"10800103",2008,NULL,"2008-10-23 00:00:00",19169,NULL
"10800104",2008,NULL,"2008-10-23 00:00:00",18422,NULL
"10800105",2008,NULL,"2008-10-23 00:00:00",8770,NULL
"10800106",2008,"TNT","2008-10-23 00:00:00",12147,NULL
"10800107",2008,NULL,"2008-10-23 00:00:00",15229,NULL
"10800108",2008,NULL,"2008-10-23 00:00:00",5375,NULL
"10800109",2008,NULL,"2008-10-23 00:00:00",19768,NULL
"10800110",2008,"ESPN","2008-10-24 00:00:00",10316,NULL
"10800111",2008,NULL,"2008-10-24 00:00:00",15688,NULL
"10800112",2008,"ESPN","2008-10-24 00:00:00",10404,NULL
"10800113",2008,NULL,"2008-10-24 00:00:00",21529,NULL
"10800114",2008,NULL,"2008-10-24 00:00:00",18077,NULL
"10800115",2008,NULL,"2008-10-24 00:00:00",11632,NULL
"10900001",2009,NULL,"2009-10-01 00:00:00",18114,NULL
"10900004",2009,NULL,"2009-10-04 00:00:00",7047,NULL
"10900005",2009,NULL,"2009-10-04 00:00:00",11204,NULL
"10900006",2009,NULL,"2009-10-04 00:00:00",4371,NULL
"10900007",2009,NULL,"2009-10-05 00:00:00",12239,NULL
"10900008",2009,NULL,"2009-10-05 00:00:00",16596,NULL
"10900010",2009,NULL,"2009-10-06 00:00:00",20403,NULL
"10900012",2009,NULL,"2009-10-06 00:00:00",17682,NULL
"10900013",2009,NULL,"2009-10-06 00:00:00",7213,NULL
"10900014",2009,"NBA TV","2009-10-06 00:00:00",18689,NULL
"10900015",2009,NULL,"2009-10-06 00:00:00",15545,NULL
"10900016",2009,NULL,"2009-10-07 00:00:00",11974,NULL
"10900017",2009,NULL,"2009-10-07 00:00:00",8024,NULL
"10900018",2009,NULL,"2009-10-07 00:00:00",16101,NULL
"10900020",2009,NULL,"2009-10-07 00:00:00",10454,NULL
"10900021",2009,NULL,"2009-10-07 00:00:00",13156,NULL
"10900023",2009,NULL,"2009-10-07 00:00:00",6300,NULL
"10900024",2009,NULL,"2009-10-08 00:00:00",8623,NULL
"10900025",2009,"NBA TV","2009-10-08 00:00:00",13599,NULL
"10900027",2009,NULL,"2009-10-09 00:00:00",12309,NULL
"10900028",2009,"NBA TV","2009-10-09 00:00:00",8102,NULL
"10900029",2009,NULL,"2009-10-09 00:00:00",16344,NULL
"10900030",2009,NULL,"2009-10-09 00:00:00",8822,NULL
"10900031",2009,NULL,"2009-10-09 00:00:00",17505,NULL
"10900032",2009,NULL,"2009-10-09 00:00:00",18624,NULL
"10900034",2009,NULL,"2009-10-09 00:00:00",11477,NULL
"10900035",2009,"TNT","2009-10-10 00:00:00",14979,NULL
"10900037",2009,NULL,"2009-10-10 00:00:00",11489,NULL
"10900038",2009,NULL,"2009-10-10 00:00:00",5642,NULL
"10900040",2009,NULL,"2009-10-11 00:00:00",18624,NULL
"10900041",2009,NULL,"2009-10-11 00:00:00",11936,NULL
"10900042",2009,NULL,"2009-10-11 00:00:00",10064,NULL
"10900043",2009,NULL,"2009-10-11 00:00:00",18167,NULL
"10900044",2009,NULL,"2009-10-11 00:00:00",18207,NULL
"10900045",2009,NULL,"2009-10-12 00:00:00",6860,NULL
"10900048",2009,NULL,"2009-10-12 00:00:00",15223,NULL
"10900049",2009,NULL,"2009-10-12 00:00:00",11673,NULL
"10900050",2009,NULL,"2009-10-13 00:00:00",12790,NULL
"10900051",2009,NULL,"2009-10-13 00:00:00",9378,NULL
"10900054",2009,NULL,"2009-10-13 00:00:00",16377,NULL
"10900055",2009,"NBA TV","2009-10-14 00:00:00",19672,NULL
"10900056",2009,NULL,"2009-10-14 00:00:00",7141,NULL
"10900057",2009,NULL,"2009-10-14 00:00:00",11955,NULL
"10900058",2009,NULL,"2009-10-14 00:00:00",10427,NULL
"10900059",2009,NULL,"2009-10-14 00:00:00",11740,NULL
"10900060",2009,NULL,"2009-10-14 00:00:00",10117,NULL
"10900061",2009,NULL,"2009-10-14 00:00:00",15498,NULL
"10900062",2009,NULL,"2009-10-15 00:00:00",12061,NULL
"10900063",2009,NULL,"2009-10-15 00:00:00",18504,NULL
"10900064",2009,NULL,"2009-10-15 00:00:00",14741,NULL
"10900065",2009,NULL,"2009-10-15 00:00:00",17116,NULL
"10900066",2009,"NBA TV","2009-10-15 00:00:00",17555,NULL
"10900067",2009,NULL,"2009-10-16 00:00:00",10761,NULL
"10900068",2009,NULL,"2009-10-16 00:00:00",19022,NULL
"10900069",2009,NULL,"2009-10-16 00:00:00",15791,NULL
"10900071",2009,NULL,"2009-10-16 00:00:00",17186,NULL
"10900072",2009,NULL,"2009-10-17 00:00:00",18997,NULL
